220,kedf,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
221,kedg,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
222,kede,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
223,l4iw,blue skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Skirt,2022-11-05 21:14:23.598031
224,l4ih,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
225,l4ig,red thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.598031
226,l4iy,blue vest,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
227,kedh,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
228,asoc,Reverse Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
229,cemq,Buckle Closure - No top binding - Tethered,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
230,arl0,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
231,kecw,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
232,kecx,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
233,zwf4,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
234,5m5p,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
235,kecy,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
236,l4hp,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
237,l4hq,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
238,l4hn,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
239,5ly1,TURQUOISE,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Ties,2022-11-05 21:14:23.598031
240,kee4,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
241,jfw,Vari-Weight,Not Selected,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
242,jfp,Tethered Thyroid Collar With Hook and Loop Fastener,Not Selected,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
243,l49e,yellow/black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
244,5m50,Yellow thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
245,jfm,Vari-Weight,Not Selected,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
246,kecz,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
247,5lxu,BLUE THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
248,5ly0,PURPLE,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Ties,2022-11-05 21:14:23.598031
249,5lxx,BLUE PREGNANCY,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
250,jfl,Vari-Weight,Not Selected,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
251,jfr,Tethered Thyroid Collar With Hook and Loop Fastener,Not Selected,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
252,5lxz,TURQUOISE/BLACK,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Ties,2022-11-05 21:14:23.598031
253,jfy,Tethered Thyroid Collar With Hook and Loop Fastener,Not Selected,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
254,jfq,Tethered Thyroid Collar With Hook and Loop Fastener,Not Selected,DEACONESS HOSPITAL,GI,Thyroid Shield,2022-11-05 21:14:23.598031
255,l49m,yellow apron,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
256,zwf6,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
257,jfz,Vari-Weight,Not Selected,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
258,l4ht,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
259,jfk,Vari-Weight,Not Selected,DEACONESS HOSPITAL,GI,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
260,l4hs,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
261,l49b,yellow/black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
262,zwf7,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
263,zwf8,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
264,l4hu,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
265,l4hv,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
266,l4hw,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
267,5m52,Blue maternity,INW MultiCare Health Center,DEACONESS HOSPITAL,GI,Not Selected,2022-11-05 21:14:23.598031
268,l4e8,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
269,l4e5,maroon apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
270,l4dm,maroon vest (green inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Vest,2022-11-05 21:14:23.598031
271,l4ec,maroon/yellow thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
272,c0sm,Standard Vest with Buckle Closure,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Standard Vest,2022-11-05 21:14:23.598031
273,l4de,maroon vest (blue inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Vest,2022-11-05 21:14:23.598031
274,l4df,maroon skirt (blue inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
275,zwfc,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
276,l4e9,maroon skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
277,l4db,maroon vest (grey inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Vest,2022-11-05 21:14:23.598031
278,5lzc,GREEN/ORANGE SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Wrap Around,2022-11-05 21:14:23.598031
279,l491,red/black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
280,l4a9,Black Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
281,5lzu,RED BLUE FRONTAL,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
282,l4dx,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
283,zwfd,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
284,kee5,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
285,l4dw,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
286,l4dz,maroon,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
287,zwfe,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
288,3vuc,Frontal Apron Red,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
289,l4e0,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
290,5m5f,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
291,zwff,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
292,5m2h,red/black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
293,5m49,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
294,hl78,Hook and Loop Fastener - No top binding,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.598031
295,zwfh,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
296,zwfj,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
297,zwfi,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
298,l4eb,maroon apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
299,l4ef,maroon/grey thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
300,zwfl,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
301,5lym,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
302,5lyz,BLUE SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
303,5lzq,CAMO apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
304,zwfm,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
305,l4i6,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
306,zwfw,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
307,l4ac,Black Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
308,3vu7,Blue Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
309,l4dl,maroon thyroid (green inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.598031
310,l4hk,black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
311,zwfv,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
312,zwfu,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
313,5lyv,blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
314,5m01,BLUE STANDARD SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.598031
315,l4hy,blue lap shield,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
316,bq1y,"Vari-Flex, blue apron",INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.598031
317,5m0m,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.598031
318,l4iq,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
319,5m5s,no description,Not Selected,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.598031
320,5m6r,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.598031
321,5m2n,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CT,Frontal Apron with Buckle,2022-11-05 21:14:23.598031
322,5m0d,BLUE WRAP AROUND,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Wrap Around,2022-11-05 21:14:23.598031
323,l4gj,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.598031
324,l4a0,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.598031
0,5m6n,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
1,arl0,Standard Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
2,5m66,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
3,5m6b,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
4,5m61,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
5,5m5v,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
6,5m6m,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
7,5m6q,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
8,5m6l,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
9,5m67,blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
10,5m5z,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
11,5m5p,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
12,5m5n,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
13,5m5x,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
14,l4e2,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Thyroid Shield,2022-11-05 21:14:23.690000
15,l4e7,maroon apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
16,5m68,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
17,5lyu,Blue Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
18,5m6k,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
19,5m64,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
20,5m5u,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
21,5m6j,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
22,5m65,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
23,5m5l,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
24,5m6s,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
25,5m63,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
26,5m6f,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
27,5m5r,green and purple apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
28,5m5w,green/blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
29,5m60,green/blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
30,5m0l,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
31,5lys,Red Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
32,5m6d,green thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
33,5m69,green apron,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Not Selected,2022-11-05 21:14:23.690000
34,5m0o,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
35,zv8b,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
36,acae,black vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
37,3p6i,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
38,gaos,"Vari-Flex, black apron",INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
39,l4fw,black camo Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
40,l4fx,Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
41,zv8g,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
42,kgcb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
43,l4gv,blue thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
44,ked4,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
45,zwf5,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
46,5m12,Blue plaid,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
47,5lx9,GREEN ALLIGATOR FRONTAL,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
48,hl76,Hook and Loop Fastener - No top binding,INW MultiCare Health Center,DEACONESS HOSPITAL,BREAST CENTER,Not Selected,2022-11-05 21:14:23.690000
49,5lzk,BLUE HIEROGLYPHICS,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
50,cfg6,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,BREAST CENTER,Not Selected,2022-11-05 21:14:23.690000
51,5maa,Rolling Shield,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
52,5m2f,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
53,5lyt,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
54,5m0k,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
55,bm6b,Buckle Closure - No top binding - Tethered,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.690000
56,l4do,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OPERATING ROOM,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
57,l4dh,maroon skirt (yellow inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.690000
58,l4dg,maroon vest (yellow inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.690000
59,zwfb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
60,l4ag,Black Thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
61,f3u1,DARK BLUE THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.690000
62,zwfa,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
63,3okp,Black Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
64,kedz,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
65,5m2d,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
66,kee3,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
67,kedy,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
68,l4eg,maroon/grey vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Vest,2022-11-05 21:14:23.690000
69,3wcl,Black Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
70,zv82,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
71,5m0n,FRONTAL APRON BLUE,Not Selected,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
72,f3tx,BLUE THYROID,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Thyroid Shield,2022-11-05 21:14:23.690000
73,l4gp,blue apron,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.690000
74,5lyp,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
75,cfgt,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
76,kedb,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
77,33fq,Frontal Apron Blue,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
78,hl7d,Hook and Loop Fastener - No top binding,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
79,5m0q,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
80,5ly2,BLUE SKIRT,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.690000
81,5m0g,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
82,keds,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
83,l4ft,Cat Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Buckle,2022-11-05 21:14:23.690000
84,l4hl,grey cat vest,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
85,5mae,Vest,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
86,5mac,Full Skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
87,l4e4,maroon thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
88,l4ad,black thyroid,INW MultiCare Health Center,DEACONESS HOSPITAL,UROLOGY,Thyroid Shield,2022-11-05 21:14:23.690000
89,c8bm,Vari-Flex black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
90,5lyr,no description,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
91,3hqn,Blue Frontal Apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
92,l4ho,black apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
93,3vue,Frontal Apron Red,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
94,5lxm,"frontal apron, blue",INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
95,5m1v,PINK SMALL LAP,INW MultiCare Health Center,DEACONESS HOSPITAL,RADIOLOGY,Not Selected,2022-11-05 21:14:23.690000
96,5m04,BLUE WRAP AROUND,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Wrap Around,2022-11-05 21:14:23.690000
97,hhew,Vari-Flex,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
98,l4dc,maroon skirt (grey inside),INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Standard Skirt,2022-11-05 21:14:23.690000
99,zwfg,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
100,kedd,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
101,5m0t,FRONTAL APRON BLUE,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
102,zwf9,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
103,kee9,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
104,zwfk,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
105,5lyq,red apron,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Frontal Apron with Velcro,2022-11-05 21:14:23.690000
106,l4gl,Multi pastel skirt,INW MultiCare Health Center,DEACONESS HOSPITAL,CATH LAB,Not Selected,2022-11-05 21:14:23.690000
107,keea,no description,Not Selected,Not Selected,Not Selected,Not Selected,2022-11-05 21:14:23.690000
108,l4be,Thyroid Collar,INW MultiCare Health Center,DEACONESS HOSPITAL,OR,Not Selected,2022-11-05 21:14:23.690000
